m,M,original_average,supressed_database_average,supressed_database_sum,supressed_database_number_of_elements
0.06,0.07,4.165871658716587,4.171260724804712,260587,62472
0.01,0.02,4.165871658716587,4.1658357904976135,274087,65794
0.05,0.05,4.165871658716587,4.167838354476374,263820,63299
0.08,0.08,4.165871658716587,4.167537557152188,255220,61240
0.3,0.6,4.165871658716587,4.170799570438348,170886,40972
0.7,0.9,4.165871658716587,4.154995677411387,67286,16194
0.09,0.09,4.165871658716587,4.163388904431973,252980,60763
0.2,0.8,4.165871658716587,4.162597936174278,174263,41864
0.3,0.8,4.165871658716587,4.167965274594915,154594,37091
0.01,0.04,4.165871658716587,4.166485726081438,272484,65399
0.03,0.06,4.165871658716587,4.164724782805359,267013,64113
0.06,0.06,4.165871658716587,4.165184203382252,260828,62621
0.2,0.3,4.165871658716587,4.168982336138046,214540,51461
0.7,0.7,4.165871658716587,4.168533146685332,83379,20002
0.2,0.4,4.165871658716587,4.17177081010965,205831,49339
0.3,0.7,4.165871658716587,4.175353016688062,162630,38950
0.07,0.08,4.165871658716587,4.167389054211411,257678,61832
0.03,0.05,4.165871658716587,4.164085964611961,267580,64259
0.04,0.09,4.165871658716587,4.165390651005754,262782,63087
0.05,0.07,4.165871658716587,4.168103653598819,262503,62979
0.06,0.09,4.165871658716587,4.168098732058956,259039,62148
0.05,0.08,4.165871658716587,4.164547685052417,261392,62766
0.03,0.03,4.165871658716587,4.165731769505355,269577,64713
0.5,0.9,4.165871658716587,4.166190457552155,106442,25549
0.02,0.09,4.165871658716587,4.168471796156013,266332,63892
0.2,0.9,4.165871658716587,4.14957723293343,166369,40093
0.04,0.04,4.165871658716587,4.161375041035502,266199,63969
0.02,0.04,4.165871658716587,4.164886248191362,270576,64966
0.1,0.5,4.165871658716587,4.152447392497713,217854,52464
0.4,0.6,4.165871658716587,4.172777331968234,150800,36139
0.8,0.9,4.165871658716587,4.14610190300798,47278,11403
0.7,0.8,4.165871658716587,4.142507509177884,74474,17978
0.1,0.7,4.165871658716587,4.166800090317548,202994,48717
0.1,0.6,4.165871658716587,4.164872711472755,210880,50633
0.04,0.08,4.165871658716587,4.164911781445646,263439,63252
0.4,0.5,4.165871658716587,4.1761957554640485,158211,37884
0.6,0.6,4.165871658716587,4.164244131455399,110873,26625
0.1,0.4,4.165871658716587,4.169091043343425,225848,54172
0.6,0.7,4.165871658716587,4.161329015233298,104079,25011
0.3,0.9,4.165871658716587,4.177571153191972,147368,35276
0.1,0.2,4.165871658716587,4.162623323404328,241761,58079
0.1,0.8,4.165871658716587,4.168465549428149,194263,46603
0.3,0.5,4.165871658716587,4.162482501166589,178404,42860
0.04,0.07,4.165871658716587,4.168655729445477,264768,63514
0.04,0.05,4.165871658716587,4.1650924925207145,265912,63843
0.4,0.8,4.165871658716587,4.179108600896311,136147,32578
0.3,0.4,4.165871658716587,4.171935476653914,186473,44697
0.9,0.9,4.165871658716587,4.204250829062405,27891,6634
0.5,0.7,4.165871658716587,4.146527918097933,123127,29694
0.1,0.3,4.165871658716587,4.171544686463941,234032,56102
0.06,0.08,4.165871658716587,4.164535201311012,259209,62242
0.01,0.05,4.165871658716587,4.16623205301264,271605,65192
0.05,0.06,4.165871658716587,4.162288975192201,262578,63085
0.04,0.06,4.165871658716587,4.165985603369692,265065,63626
0.01,0.06,4.165871658716587,4.164856102395476,271053,65081
0.5,0.6,4.165871658716587,4.149349424853856,132024,31818
0.02,0.07,4.165871658716587,4.166855669302347,268233,64373
0.2,0.2,4.165871658716587,4.158851190587706,221987,53377
0.4,0.7,4.165871658716587,4.165297951310752,142524,34217
0.1,0.1,4.165871658716587,4.166530598643763,250071,60019
0.01,0.09,4.165871658716587,4.16728699482026,268715,64482
0.4,0.4,4.165871658716587,4.17010823482468,167213,40098
0.01,0.01,4.165871658716587,4.165684328550433,274931,65999
0.6,0.8,4.165871658716587,4.163298479922678,94765,22762
0.03,0.08,4.165871658716587,4.16249274725964,265438,63769
0.08,0.09,4.165871658716587,4.168262005880432,255181,61220
0.01,0.03,4.165871658716587,4.164847893677986,273264,65612
0.03,0.04,4.165871658716587,4.1684856011798495,268513,64415
0.03,0.09,4.165871658716587,4.164678141947654,264936,63615
0.2,0.5,4.165871658716587,4.165242886371786,197470,47409
0.8,0.8,4.165871658716587,4.167914919113241,55650,13352
0.03,0.07,4.165871658716587,4.164752636355102,266186,63914
0.3,0.3,4.165871658716587,4.168208884890546,194597,46686
0.1,0.9,4.165871658716587,4.163932966861772,187098,44933
0.4,0.9,4.165871658716587,4.163467247179893,126228,30318
0.02,0.05,4.165871658716587,4.164717875843746,269628,64741
0.02,0.06,4.165871658716587,4.164867167531562,268863,64555
0.2,0.7,4.165871658716587,4.159123119828099,181945,43746
0.07,0.09,4.165871658716587,4.167995971475447,256586,61561
0.02,0.08,4.165871658716587,4.161325502048702,267103,64187
0.02,0.03,4.165871658716587,4.168876054131273,271398,65101
0.01,0.08,4.165871658716587,4.170514905149052,269311,64575
0.02,0.02,4.165871658716587,4.17039076240728,272681,65385
0.05,0.09,4.165871658716587,4.16173040672226,260516,62598
0.07,0.07,4.165871658716587,4.170374905347275,258851,62069
0.2,0.6,4.165871658716587,4.166856417217673,190317,45674
0.5,0.8,4.165871658716587,4.1796228066975525,114576,27413
0.5,0.5,4.165871658716587,4.169122933141625,139182,33384
0.6,0.9,4.165871658716587,4.176139346218086,87511,20955
0.01,0.07,4.165871658716587,4.165307852354165,270266,64885
0.06,0.07,4.165871658716587,4.162332885562592,260279,62532
0.01,0.02,4.165871658716587,4.165780438151378,274200,65822
0.05,0.05,4.165871658716587,4.164310200470767,263605,63301
0.08,0.08,4.165871658716587,4.165468213760418,254885,61190
0.3,0.6,4.165871658716587,4.159601727798521,170448,40977
0.7,0.9,4.165871658716587,4.196786155747837,67904,16180
0.09,0.09,4.165871658716587,4.170028580396822,252416,60531
0.2,0.8,4.165871658716587,4.172977624784854,174564,41832
0.3,0.8,4.165871658716587,4.163759872765992,154463,37097
0.01,0.04,4.165871658716587,4.1684812526760044,272602,65396
0.03,0.06,4.165871658716587,4.168228817392118,267271,64121
0.06,0.06,4.165871658716587,4.165666496424923,261004,62656
0.2,0.3,4.165871658716587,4.162163739277586,213981,51411
0.7,0.7,4.165871658716587,4.161657559198543,82251,19764
0.2,0.4,4.165871658716587,4.16598149010713,205712,49379
0.3,0.7,4.165871658716587,4.153342838230053,163135,39278
0.07,0.08,4.165871658716587,4.1649359472049685,257493,61824
0.03,0.05,4.165871658716587,4.164052531665266,267607,64266
0.04,0.09,4.165871658716587,4.167023724510037,262585,63015
0.05,0.07,4.165871658716587,4.163405756790692,261949,62917
0.06,0.09,4.165871658716587,4.163472687451688,258535,62096
0.05,0.08,4.165871658716587,4.17123833189971,261862,62778
0.03,0.03,4.165871658716587,4.16600631461648,269174,64612
0.5,0.9,4.165871658716587,4.175203927784436,108000,25867
0.02,0.09,4.165871658716587,4.163876927894778,265926,63865
0.2,0.9,4.165871658716587,4.1554784432184135,166456,40057
0.04,0.04,4.165871658716587,4.164427273153869,266236,63931
0.02,0.04,4.165871658716587,4.1655665820447725,270741,64995
0.1,0.5,4.165871658716587,4.17017661097852,218413,52375
0.4,0.6,4.165871658716587,4.178164267288008,150627,36051
0.8,0.9,4.165871658716587,4.134648969612295,47350,11452
0.7,0.8,4.165871658716587,4.168371274606841,75806,18186
0.1,0.7,4.165871658716587,4.160814750934253,202640,48702
0.1,0.6,4.165871658716587,4.162590355480741,210190,50495
0.04,0.08,4.165871658716587,4.16532481295772,263336,63221
0.4,0.5,4.165871658716587,4.171671580265596,159896,38329
0.6,0.6,4.165871658716587,4.151438591198764,110092,26519
0.1,0.4,4.165871658716587,4.164352278168625,226116,54298
0.6,0.7,4.165871658716587,4.157763675797253,103520,24898
0.3,0.9,4.165871658716587,4.169006112746208,147316,35336
0.1,0.2,4.165871658716587,4.167700689157372,242506,58187
0.1,0.8,4.165871658716587,4.172127987663839,194805,46692
0.3,0.5,4.165871658716587,4.162538663689853,178985,42999
0.04,0.07,4.165871658716587,4.166041246215944,264227,63424
0.04,0.05,4.165871658716587,4.167902202021785,265933,63805
0.4,0.8,4.165871658716587,4.166245142187404,135078,32422
0.3,0.4,4.165871658716587,4.170671788458103,186746,44776
0.9,0.9,4.165871658716587,4.176609568812759,28284,6772
0.5,0.7,4.165871658716587,4.155839317165696,122697,29524
0.1,0.3,4.165871658716587,4.167353829749422,234497,56270
0.06,0.08,4.165871658716587,4.165694919610016,259352,62259
0.01,0.05,4.165871658716587,4.166127672618591,271819,65245
0.05,0.06,4.165871658716587,4.165245101147821,262727,63076
0.04,0.06,4.165871658716587,4.163791475162123,264534,63532
0.01,0.06,4.165871658716587,4.16506257495157,270904,65042
0.5,0.6,4.165871658716587,4.167870667982052,130967,31423
0.02,0.07,4.165871658716587,4.165604600559528,268015,64340
0.2,0.2,4.165871658716587,4.155700313503163,221370,53269
0.4,0.7,4.165871658716587,4.1667587289589205,143324,34397
0.1,0.1,4.165871658716587,4.164454818272757,249784,59980
0.01,0.09,4.165871658716587,4.169010811983023,269143,64558
0.4,0.4,4.165871658716587,4.168162612195915,166714,39997
0.01,0.01,4.165871658716587,4.165236767113321,274789,65972
0.6,0.8,4.165871658716587,4.1502335122866745,95086,22911
0.03,0.08,4.165871658716587,4.162478431372549,265358,63750
0.08,0.09,4.165871658716587,4.165594855305466,253918,60956
0.01,0.03,4.165871658716587,4.166281087333719,273733,65702
0.03,0.04,4.165871658716587,4.167878797276971,268774,64487
0.03,0.09,4.165871658716587,4.1661761233965535,264698,63535
0.2,0.5,4.165871658716587,4.177822867422499,199725,47806
0.8,0.8,4.165871658716587,4.187523319155287,56117,13401
0.03,0.07,4.165871658716587,4.168055794461211,266543,63949
0.3,0.3,4.165871658716587,4.170303707203917,194161,46558
0.1,0.9,4.165871658716587,4.167598512017464,187096,44893
0.4,0.9,4.165871658716587,4.156419262712142,126617,30463
0.02,0.05,4.165871658716587,4.164782205746061,269628,64740
0.02,0.06,4.165871658716587,4.16716797420075,268774,64498
0.2,0.7,4.165871658716587,4.171196209308153,183103,43897
0.07,0.09,4.165871658716587,4.169277470253072,256840,61603
0.02,0.08,4.165871658716587,4.165578903098179,267426,64199
0.02,0.03,4.165871658716587,4.166264875239923,271328,65125
0.01,0.08,4.165871658716587,4.167037999752445,269324,64632
0.02,0.02,4.165871658716587,4.1670416456219295,272262,65337
0.05,0.09,4.165871658716587,4.165112119082604,260786,62612
0.07,0.07,4.165871658716587,4.159136035643373,257646,61947
0.2,0.6,4.165871658716587,4.162790189306169,190431,45746
0.5,0.8,4.165871658716587,4.16663674553876,116045,27851
0.5,0.5,4.165871658716587,4.168033522897336,139254,33410
0.6,0.9,4.165871658716587,4.142225213962881,86150,20798
0.01,0.07,4.165871658716587,4.165168452702182,270132,64855
0.06,0.07,4.165871658716587,4.163548784586087,260176,62489
0.01,0.02,4.165871658716587,4.167629091572197,274255,65806
0.05,0.05,4.165871658716587,4.1634683836674,263177,63211
0.08,0.08,4.165871658716587,4.163263976015512,255512,61373
0.3,0.6,4.165871658716587,4.170638027204228,170479,40876
0.7,0.9,4.165871658716587,4.175654853620955,67750,16225
0.09,0.09,4.165871658716587,4.167229534933527,252955,60701
0.2,0.8,4.165871658716587,4.167766999547156,174867,41957
0.3,0.8,4.165871658716587,4.170985013587322,155023,37167
0.01,0.04,4.165871658716587,4.165758172629136,272828,65493
0.03,0.06,4.165871658716587,4.169002447503391,267429,64147
0.06,0.06,4.165871658716587,4.163955363272083,260826,62639
0.2,0.3,4.165871658716587,4.16755582284129,214825,51547
0.7,0.7,4.165871658716587,4.173817271589487,83372,19975
0.2,0.4,4.165871658716587,4.155278749519746,205491,49453
0.3,0.7,4.165871658716587,4.163870803012895,163078,39165
0.07,0.08,4.165871658716587,4.171781914464231,258396,61939
0.03,0.05,4.165871658716587,4.167385113369334,267792,64259
0.04,0.09,4.165871658716587,4.16258154411299,262892,63156
0.05,0.07,4.165871658716587,4.166550146180247,262226,62936
0.06,0.09,4.165871658716587,4.165662262326781,258521,62060
0.05,0.08,4.165871658716587,4.15915149000016,260575,62651
0.03,0.03,4.165871658716587,4.16636995526108,269135,64597
0.5,0.9,4.165871658716587,4.182352259111815,108210,25873
0.02,0.09,4.165871658716587,4.1657432622781485,266166,63894
0.2,0.9,4.165871658716587,4.180859287335112,167665,40103
0.04,0.04,4.165871658716587,4.166541588492808,266492,63960
0.02,0.04,4.165871658716587,4.165038536682922,270740,65003
0.1,0.5,4.165871658716587,4.166147674085395,218077,52345
0.4,0.6,4.165871658716587,4.170047666555814,150472,36084
0.8,0.9,4.165871658716587,4.191118507488833,47850,11417
0.7,0.8,4.165871658716587,4.1639371564980845,75005,18013
0.1,0.7,4.165871658716587,4.162606302123988,202644,48682
0.1,0.6,4.165871658716587,4.16426564293347,210437,50534
0.04,0.08,4.165871658716587,4.164757125272228,263904,63366
0.4,0.5,4.165871658716587,4.160665110545779,158642,38129
0.6,0.6,4.165871658716587,4.164848757449679,111114,26679
0.1,0.4,4.165871658716587,4.157146796580568,226128,54395
0.6,0.7,4.165871658716587,4.185227089057702,103576,24748
0.3,0.9,4.165871658716587,4.145471596237461,145875,35189
0.1,0.2,4.165871658716587,4.171279651832866,242489,58133
0.1,0.8,4.165871658716587,4.160470628429886,194839,46831
0.3,0.5,4.165871658716587,4.163645306351883,177771,42696
0.04,0.07,4.165871658716587,4.1694749771660735,264770,63502
0.04,0.05,4.165871658716587,4.167280593131339,265860,63797
0.4,0.8,4.165871658716587,4.172370877411326,134100,32140
0.3,0.4,4.165871658716587,4.179368986350414,186776,44690
0.9,0.9,4.165871658716587,4.207150368033648,28007,6657
0.5,0.7,4.165871658716587,4.169776245521531,123367,29586
0.1,0.3,4.165871658716587,4.160319497931821,233344,56088
0.06,0.08,4.165871658716587,4.166835170831127,259648,62313
0.01,0.05,4.165871658716587,4.166615610832006,272030,65288
0.05,0.06,4.165871658716587,4.161639671305752,262845,63159
0.04,0.06,4.165871658716587,4.166666666666667,265125,63630
0.01,0.06,4.165871658716587,4.1615616446781685,270643,65034
0.5,0.6,4.165871658716587,4.164106939704209,131769,31644
0.02,0.07,4.165871658716587,4.165848810485123,268264,64396
0.2,0.2,4.165871658716587,4.167505162380326,222003,53270
0.4,0.7,4.165871658716587,4.152854299477889,143967,34667
0.1,0.1,4.165871658716587,4.169727527714706,249750,59896
0.01,0.09,4.165871658716587,4.162318930487919,268378,64478
0.4,0.4,4.165871658716587,4.154223772738599,166709,40130
0.01,0.01,4.165871658716587,4.167022743458036,275011,65997
0.6,0.8,4.165871658716587,4.174410951691457,95139,22791
0.03,0.08,4.165871658716587,4.165132002070621,265523,63749
0.08,0.09,4.165871658716587,4.16520047092681,254727,61156
0.01,0.03,4.165871658716587,4.165300088395769,273302,65614
0.03,0.04,4.165871658716587,4.166446950075221,268640,64477
0.03,0.09,4.165871658716587,4.166761202495746,264456,63468
0.2,0.5,4.165871658716587,4.164842091992184,198209,47591
0.8,0.8,4.165871658716587,4.162050589206635,55451,13323
0.03,0.07,4.165871658716587,4.1661762864655065,266202,63896
0.3,0.3,4.165871658716587,4.183277190121656,194970,46607
0.1,0.9,4.165871658716587,4.154722981143906,185525,44654
0.4,0.9,4.165871658716587,4.175325099653663,127790,30606
0.02,0.05,4.165871658716587,4.1649718385927015,269911,64805
0.02,0.06,4.165871658716587,4.16350398884672,268775,64555
0.2,0.7,4.165871658716587,4.177319257104908,182411,43667
0.07,0.09,4.165871658716587,4.164022194101041,256662,61638
0.02,0.08,4.165871658716587,4.164988465615063,267209,64156
0.02,0.03,4.165871658716587,4.165628834355828,271599,65200
0.01,0.08,4.165871658716587,4.167125959871192,269163,64592
0.02,0.02,4.165871658716587,4.164595178617952,271744,65251
0.05,0.09,4.165871658716587,4.169706366586212,260861,62561
0.07,0.07,4.165871658716587,4.164852706428675,258300,62019
0.2,0.6,4.165871658716587,4.159966791925195,190410,45772
0.5,0.8,4.165871658716587,4.182212738254548,115634,27649
0.5,0.5,4.165871658716587,4.149152235016774,137283,33087
0.6,0.9,4.165871658716587,4.158144438587243,86768,20867
0.01,0.07,4.165871658716587,4.166168264636064,270276,64874
0.06,0.07,4.165871658716587,4.16413252240717,260175,62480
0.01,0.02,4.165871658716587,4.165671845810361,274272,65841
0.05,0.05,4.165871658716587,4.167383195296201,263662,63268
0.08,0.08,4.165871658716587,4.165650870217066,255621,61364
0.3,0.6,4.165871658716587,4.164408552455547,171203,41111
0.7,0.9,4.165871658716587,4.17611757501531,68196,16330
0.09,0.09,4.165871658716587,4.167923065503192,252672,60623
0.2,0.8,4.165871658716587,4.176253862609936,175695,42070
0.3,0.8,4.165871658716587,4.154775417544998,153735,37002
0.01,0.04,4.165871658716587,4.16651127244937,272594,65425
0.03,0.06,4.165871658716587,4.168926923556553,267445,64152
0.06,0.06,4.165871658716587,4.166602748481943,260746,62580
0.2,0.3,4.165871658716587,4.173377638780297,213510,51160
0.7,0.7,4.165871658716587,4.15785033743549,83789,20152
0.2,0.4,4.165871658716587,4.169314406523709,207069,49665
0.3,0.7,4.165871658716587,4.167370657655582,162790,39063
0.07,0.08,4.165871658716587,4.164796497486623,256843,61670
0.03,0.05,4.165871658716587,4.16752168640985,268080,64326
0.04,0.09,4.165871658716587,4.166587309145161,262520,63006
0.05,0.07,4.165871658716587,4.164050946906454,261873,62889
0.06,0.09,4.165871658716587,4.159338358458961,258245,62088
0.05,0.08,4.165871658716587,4.16318324141329,261935,62917
0.03,0.03,4.165871658716587,4.165444134942742,269171,64620
0.5,0.9,4.165871658716587,4.160186806771746,106896,25695
0.02,0.09,4.165871658716587,4.16678890778858,267012,64081
0.2,0.9,4.165871658716587,4.171290500275427,166593,39938
0.04,0.04,4.165871658716587,4.165748185153384,266837,64055
0.02,0.04,4.165871658716587,4.167587788844928,270714,64957
0.1,0.5,4.165871658716587,4.167003508236729,218551,52448
0.4,0.6,4.165871658716587,4.170089347079037,151687,36375
0.8,0.9,4.165871658716587,4.1972452763552885,47538,11326
0.7,0.8,4.165871658716587,4.165474860335196,74562,17900
0.1,0.7,4.165871658716587,4.16296919572311,202849,48727
0.1,0.6,4.165871658716587,4.155958232170703,210545,50661
0.04,0.08,4.165871658716587,4.159774079230477,262931,63208
0.4,0.5,4.165871658716587,4.173741439698887,159679,38258
0.6,0.6,4.165871658716587,4.180659866233232,111887,26763
0.1,0.4,4.165871658716587,4.163287934507419,225288,54113
0.6,0.7,4.165871658716587,4.158807720498412,102132,24558
0.3,0.9,4.165871658716587,4.161481481481482,146068,35100
0.1,0.2,4.165871658716587,4.169878854625551,242320,58112
0.1,0.8,4.165871658716587,4.166441629696307,194402,46659
0.3,0.5,4.165871658716587,4.156349429159648,177659,42744
0.04,0.07,4.165871658716587,4.170163464115134,264551,63439
0.04,0.05,4.165871658716587,4.166366413409572,265960,63835
